Customer_ID,Age,Gender,Marital_Status,Annual_Income,Region,Customer_Risk_Score,Policy_ID,Policy_Type,Coverage_Amount,Premium_Amount,Payment_Frequency,Policy_Start_Date,Policy_Tenure_Years,Policy_End_Date,Claim_ID,Claim_Type,Incident_Date,Report_Date,Time_to_Report_Days,Prior_Claims_Count,Adjuster_ID,Provider_ID,Weather_Severity_Index,Claim_Amount,Severity_Bucket,Fraud_Flag,Lapse_Label
6285,64,Female,Married,54941,Northeast,0.31609505257261317,106285,Renters,69925,945.14,Yearly,2022-04-10,6,2028-04-08,506285,Liability,2020-03-19,2020-03-27,8,0,1047,2059,0.7156594643246914,4144.01,Low,0,0
6286,50,Female,Married,123067,South,0.4878292060912669,106286,Home,431187,6197.65,Monthly,2020-12-18,7,2027-12-17,506286,Liability,2022-10-20,2022-11-18,29,1,1076,2198,0.21399049518393942,115421.54,High,0,0
6287,79,Female,Single,131349,Northeast,0.5099143292154787,106287,Auto,135646,1276.38,Quarterly,2018-01-06,5,2023-01-05,506287,Comprehensive,2021-10-26,2021-11-13,18,0,1057,2208,0.3555687652256978,20585.61,Medium,0,0
6288,50,Male,Single,106629,Northeast,0.41759785146475825,106288,Renters,71873,677.09,Yearly,2019-08-19,6,2025-08-17,506288,Fire,2020-04-16,2020-05-01,15,0,1087,2116,0.23094300440409177,25935.6,High,0,0
6289,36,Male,Widowed,194097,Midwest,0.2550086782675341,106289,Auto,52919,407.38,Quarterly,2017-02-09,7,2024-02-08,506289,Liability,2016-06-21,2016-07-13,22,1,1063,2194,0.07693893699513976,5261.71,Medium,1,0
6290,20,Female,Divorced,41651,South,0.46653607043462253,106290,Auto,56793,761.19,Quarterly,2015-10-08,6,2021-10-06,506290,Comprehensive,2022-09-30,2022-10-23,23,1,1090,2198,0.6724685020463729,8743.19,Medium,1,0
6291,27,Male,Married,120380,West,0.16052702935378976,106291,Auto,58601,436.74,Yearly,2017-01-17,4,2021-01-16,506291,Comprehensive,2017-03-17,2017-04-09,23,0,1093,2176,0.5550705882195588,2708.52,Low,0,0
6292,57,Female,Married,79823,West,0.5399174319881489,106292,Home,353549,2834.47,Monthly,2016-07-13,9,2025-07-11,506292,Theft,2022-08-15,2022-08-21,6,1,1010,2171,0.2597446454818261,103648.39,High,1,0
6293,64,Female,Widowed,174661,Northeast,0.6877072608028788,106293,Renters,71514,1325.73,Yearly,2018-04-01,6,2024-03-30,506293,Liability,2017-02-07,2017-03-08,29,3,1049,2280,0.19880952077338732,4355.71,Low,0,0
6294,59,Female,Widowed,69768,Midwest,0.6979927729624029,106294,Life,489354,6307.49,Quarterly,2016-03-28,7,2023-03-27,506294,Critical Illness,2022-06-15,2022-06-18,3,1,1076,2287,0.0,242454.8,High,0,0
6295,18,Male,Married,115558,South,0.0,106295,Life,599273,8561.24,Monthly,2022-02-21,4,2026-02-20,506295,Disability,2017-01-23,2017-01-23,0,1,1064,2180,0.0,154064.01,High,0,0
6296,46,Male,Married,142784,Midwest,0.36806317573576114,106296,Home,898781,6304.44,Monthly,2020-02-09,3,2023-02-08,506296,Liability,2017-04-26,2017-05-11,15,3,1065,2117,0.5128080843597659,230665.97,High,0,1
6297,67,Female,Single,134389,South,1.0,106297,Home,626209,5066.63,Yearly,2021-12-05,3,2024-12-04,506297,Liability,2018-09-04,2018-09-21,17,1,1049,2033,0.6215322125194122,85952.41,High,1,0
6298,51,Male,Divorced,161306,Midwest,0.4832482709368719,106298,Auto,21329,138.07,Quarterly,2020-01-29,2,2022-01-28,506298,Comprehensive,2020-01-17,2020-01-22,5,4,1049,2285,0.3646162978272137,1036.96,Low,0,0
6299,68,Male,Married,102370,West,0.4632134251658335,106299,Home,357961,3247.68,Monthly,2018-01-19,7,2025-01-17,506299,Fire,2022-07-04,2022-07-18,14,0,1056,2077,0.9895244310495248,16273.48,Medium,0,0
6300,30,Male,Widowed,176127,West,0.29199951984533745,106300,Renters,93180,1698.04,Quarterly,2022-11-09,3,2025-11-08,506300,Theft,2022-10-09,2022-10-18,9,3,1037,2237,0.445280331306131,1672.5,Low,0,0
6301,71,Male,Single,98743,West,0.4688255823848698,106301,Life,283309,5192.98,Quarterly,2021-12-25,4,2025-12-24,506301,Death,2020-09-23,2020-10-19,26,0,1022,2105,0.0,66673.14,High,0,0
6302,18,Female,Single,163472,Midwest,0.26509897386082226,106302,Renters,70262,1061.23,Monthly,2020-07-08,5,2025-07-07,506302,Fire,2020-05-31,2020-06-23,23,0,1054,2189,0.3414668185642835,9036.57,Medium,0,0
6303,51,Male,Widowed,117009,Midwest,0.32332471000374335,106303,Auto,37698,683.66,Yearly,2017-02-08,1,2018-02-08,506303,Collision,2016-06-12,2016-06-25,13,0,1085,2230,0.7193558324907661,9564.89,Medium,0,0
6304,46,Female,Widowed,140866,Northeast,0.27383721419091533,106304,Home,712664,5604.48,Monthly,2018-08-06,8,2026-08-04,506304,Fire,2019-11-23,2019-12-10,17,1,1060,2268,0.05944801994981774,164108.96,High,0,0
6305,65,Female,Single,119471,West,0.5685358834936638,106305,Home,781414,5641.73,Monthly,2015-03-21,1,2016-03-20,506305,Liability,2020-12-08,2020-12-08,0,0,1050,2102,0.5945294261157985,307375.19,High,0,0
6306,64,Male,Widowed,90598,Northeast,0.6837804287013016,106306,Auto,77173,1272.01,Yearly,2016-09-15,6,2022-09-14,506306,Liability,2021-03-02,2021-03-31,29,2,1011,2052,0.6628506708396138,27623.58,High,0,0
6307,30,Female,Single,55015,Midwest,0.19539666283542792,106307,Life,348376,6913.43,Yearly,2015-07-23,2,2017-07-22,506307,Disability,2022-06-06,2022-07-04,28,2,1070,2088,0.0,25338.89,High,0,0
6308,65,Female,Widowed,94430,South,0.7740281847334224,106308,Home,636373,10032.21,Quarterly,2020-12-31,2,2022-12-31,506308,Liability,2021-11-11,2021-12-06,25,0,1022,2211,0.3475148845289422,228909.07,High,1,1
6309,66,Male,Single,79185,West,0.4033100813314003,106309,Auto,137431,763.48,Quarterly,2015-04-01,9,2024-03-29,506309,Liability,2016-06-01,2016-06-12,11,1,1038,2253,0.94096911507188,6816.88,Medium,0,0
6310,70,Female,Married,92306,West,0.834942056274605,106310,Life,230791,1790.51,Quarterly,2017-01-31,3,2020-01-31,506310,Critical Illness,2020-06-21,2020-07-02,11,0,1062,2009,0.0,40327.32,High,0,0
6311,78,Female,Married,49416,West,0.669532934355284,106311,Life,129026,1124.15,Quarterly,2016-02-23,2,2018-02-22,506311,Critical Illness,2020-11-03,2020-11-05,2,2,1070,2239,0.0,47136.63,High,0,1
6312,46,Male,Widowed,108655,West,0.26724898531268587,106312,Home,519365,5890.3,Quarterly,2018-03-01,1,2019-03-01,506312,Water Damage,2016-04-15,2016-05-11,26,1,1007,2198,0.4941543947335879,99389.77,High,0,0
6313,56,Male,Divorced,103180,West,0.21442162237201184,106313,Renters,63421,527.29,Quarterly,2018-01-07,3,2021-01-06,506313,Liability,2018-06-03,2018-06-03,0,1,1092,2228,0.9015747675608468,9659.52,Medium,0,0
6314,41,Male,Married,80262,Midwest,0.5518104381788947,106314,Life,448403,2649.81,Yearly,2016-05-27,6,2022-05-26,506314,Critical Illness,2022-05-11,2022-05-12,1,0,1024,2264,0.0,141336.65,High,0,0
6315,43,Male,Single,104189,West,0.2108437917868112,106315,Life,195854,1738.19,Monthly,2019-12-01,7,2026-11-29,506315,Death,2018-01-10,2018-01-18,8,1,1020,2247,0.0,51858.13,High,0,0
6316,34,Male,Divorced,109952,West,0.5173122059862507,106316,Life,143015,1468.0,Quarterly,2015-02-03,9,2024-02-01,506316,Disability,2016-04-08,2016-04-28,20,0,1061,2232,0.0,30243.22,High,1,0
6317,24,Female,Single,83662,Northeast,0.3694692763126549,106317,Auto,55466,513.29,Yearly,2017-08-11,2,2019-08-11,506317,Liability,2019-09-09,2019-09-17,8,1,1067,2141,0.4873976503446201,9624.52,Medium,0,0
6318,30,Female,Single,82191,South,0.3059286865397802,106318,Life,149068,807.51,Monthly,2016-01-05,2,2018-01-04,506318,Critical Illness,2017-02-08,2017-03-04,24,0,1077,2067,0.0,41004.43,High,0,0
6319,22,Male,Married,173285,West,0.0,106319,Auto,123767,2340.95,Quarterly,2016-09-09,1,2017-09-09,506319,Collision,2019-04-12,2019-04-18,6,1,1018,2262,0.7580295204097487,7505.72,Medium,0,0
6320,43,Male,Widowed,113176,Northeast,0.11870298588933637,106320,Life,677535,8889.84,Yearly,2015-03-02,7,2022-02-28,506320,Disability,2020-08-15,2020-09-12,28,0,1053,2264,0.0,191634.59,High,0,0
6321,66,Female,Widowed,91353,Midwest,0.4418142005418614,106321,Home,940143,16667.08,Yearly,2020-07-14,3,2023-07-14,506321,Theft,2016-04-26,2016-05-22,26,0,1005,2185,0.7220647489416909,390503.34,High,0,0
6322,20,Male,Single,131544,Northeast,0.0,106322,Renters,32698,171.06,Monthly,2017-06-08,8,2025-06-06,506322,Theft,2021-02-13,2021-02-21,8,1,1097,2163,0.31098654469667175,912.94,Low,0,0
6323,24,Male,Married,176874,West,0.2638672142284042,106323,Renters,50132,850.04,Monthly,2018-11-01,4,2022-10-31,506323,Theft,2018-11-04,2018-11-05,1,0,1067,2000,0.14185917045095076,17589.92,Medium,0,0
6324,75,Female,Single,73671,Northeast,0.976205868664578,106324,Life,265908,4139.3,Yearly,2019-09-18,4,2023-09-17,506324,Critical Illness,2020-01-08,2020-01-17,9,2,1032,2110,0.0,71835.81,High,0,0
6325,66,Female,Divorced,73388,Northeast,0.30909738425328226,106325,Auto,39631,779.01,Quarterly,2018-06-30,8,2026-06-28,506325,Comprehensive,2019-11-10,2019-12-02,22,0,1067,2091,0.2868780035690114,9678.35,Medium,0,0
6326,56,Female,Single,195672,Midwest,0.2418608361286121,106326,Auto,61556,413.66,Quarterly,2020-08-03,3,2023-08-03,506326,Comprehensive,2019-12-14,2019-12-22,8,2,1067,2173,0.49514979816637295,6145.92,Medium,0,0
6327,70,Male,Married,113944,Northeast,0.9102620962553696,106327,Renters,25367,371.37,Yearly,2019-03-02,3,2022-03-01,506327,Liability,2018-10-15,2018-11-04,20,0,1079,2022,0.019263717442988604,7180.3,Medium,1,0
6328,18,Female,Single,90690,Midwest,0.09256442508406829,106328,Home,896652,4768.18,Monthly,2020-03-14,6,2026-03-13,506328,Liability,2019-02-07,2019-02-15,8,1,1078,2152,0.8728475796615542,383306.89,High,0,0
6329,66,Male,Married,166808,Midwest,0.8186847023515084,106329,Auto,46695,483.52,Yearly,2022-10-25,5,2027-10-24,506329,Collision,2020-12-31,2021-01-26,26,0,1035,2012,0.7963648722517233,27894.34,High,0,0
6330,79,Female,Widowed,77165,Northeast,0.6246347929050793,106330,Home,458994,6672.12,Quarterly,2015-05-10,1,2016-05-09,506330,Theft,2016-07-14,2016-08-06,23,0,1003,2153,0.7926992104755813,35815.42,High,0,1
6331,34,Male,Married,61247,West,0.03933620559503695,106331,Life,388873,7381.32,Yearly,2018-09-14,5,2023-09-13,506331,Critical Illness,2019-08-22,2019-08-28,6,1,1062,2283,0.0,39004.28,High,0,0
6332,60,Male,Divorced,149645,South,0.3830946844555958,106332,Home,669956,4182.95,Yearly,2015-11-25,4,2019-11-24,506332,Fire,2021-02-19,2021-03-16,25,0,1006,2033,0.727379385430652,47690.82,High,0,0
6333,42,Male,Married,58821,Northeast,0.045903153559467606,106333,Home,512498,6323.59,Quarterly,2016-08-21,5,2021-08-20,506333,Liability,2018-12-13,2018-12-22,9,1,1082,2002,0.4391249154941983,34874.33,High,0,0
6334,76,Female,Divorced,164285,Northeast,0.546897564715683,106334,Renters,112129,961.59,Yearly,2015-08-18,2,2017-08-17,506334,Liability,2017-10-19,2017-11-16,28,1,1005,2043,0.2490990934224846,19763.88,Medium,0,0
6335,78,Female,Divorced,138659,Northeast,0.9687851303945507,106335,Home,519636,4283.67,Monthly,2017-12-27,3,2020-12-26,506335,Theft,2018-05-07,2018-05-22,15,2,1034,2021,0.23484407202874158,113746.54,High,1,0
6336,20,Female,Single,190567,South,0.07706085548192154,106336,Life,574560,8804.9,Quarterly,2019-05-27,2,2021-05-26,506336,Death,2022-04-06,2022-04-29,23,1,1089,2110,0.0,166779.79,High,0,0
6337,32,Male,Divorced,101744,South,0.2780250330633108,106337,Home,373307,2019.24,Quarterly,2015-10-20,5,2020-10-18,506337,Water Damage,2022-02-19,2022-02-20,1,0,1059,2093,0.9745193416124022,49792.03,High,0,0
6338,46,Female,Married,170716,Midwest,0.3179027989461202,106338,Auto,68362,989.64,Quarterly,2021-02-02,7,2028-02-01,506338,Comprehensive,2019-08-11,2019-08-24,13,0,1016,2061,0.671812130824372,27500.48,High,0,0
6339,70,Female,Widowed,167525,South,0.38982471732332813,106339,Auto,67268,500.18,Yearly,2020-04-09,1,2021-04-09,506339,Liability,2020-07-01,2020-07-30,29,0,1006,2141,0.8940569063766695,28707.89,High,0,0
6340,60,Male,Married,147441,South,0.746842292685896,106340,Renters,135316,706.51,Quarterly,2017-01-13,5,2022-01-12,506340,Liability,2019-11-28,2019-12-27,29,0,1035,2161,0.030895539979811315,28011.65,High,0,0
6341,49,Male,Widowed,142045,Northeast,0.6240372455359483,106341,Life,950311,12502.04,Monthly,2017-02-26,8,2025-02-24,506341,Disability,2017-12-05,2017-12-13,8,0,1039,2225,0.0,278598.29,High,0,0
6342,43,Female,Divorced,41263,Midwest,0.5695954082825032,106342,Auto,91592,612.37,Yearly,2017-10-21,5,2022-10-20,506342,Comprehensive,2021-08-09,2021-08-12,3,1,1058,2060,0.5025456953691428,28857.14,High,0,1
6343,77,Female,Single,86480,West,0.5047190855938608,106343,Auto,47289,634.73,Yearly,2019-04-12,2,2021-04-11,506343,Liability,2016-12-30,2017-01-12,13,1,1079,2150,0.24080542909864466,4684.3,Low,0,0
6344,33,Female,Divorced,156926,Midwest,0.10121404368553008,106344,Home,213814,1968.63,Monthly,2015-02-21,4,2019-02-20,506344,Water Damage,2019-09-29,2019-10-12,13,3,1086,2019,0.030907804633669267,15458.48,Medium,0,0
6345,42,Male,Divorced,193093,South,0.3212200223735859,106345,Renters,123614,1135.06,Monthly,2016-05-14,8,2024-05-12,506345,Liability,2019-12-11,2019-12-11,0,1,1018,2042,0.1659547816770922,11406.37,Medium,0,0
6346,71,Female,Widowed,148055,South,0.9636286050941496,106346,Renters,131457,2245.36,Quarterly,2017-10-16,1,2018-10-16,506346,Fire,2022-11-29,2022-12-02,3,3,1026,2148,0.6976191357010288,70811.55,High,0,0
6347,45,Male,Married,179030,Northeast,0.29019546588908507,106347,Auto,76414,1197.95,Yearly,2019-04-26,5,2024-04-24,506347,Comprehensive,2022-01-13,2022-02-01,19,0,1006,2265,0.44971056811503796,13965.7,Medium,0,1
6348,26,Male,Single,71128,West,0.0,106348,Renters,130974,2281.04,Quarterly,2019-12-20,8,2027-12-18,506348,Liability,2018-07-21,2018-08-09,19,1,1070,2160,0.5646232049299277,6824.39,Medium,0,0
6349,73,Female,Single,117498,West,1.0,106349,Renters,88610,1007.94,Yearly,2017-10-09,8,2025-10-07,506349,Fire,2019-07-20,2019-08-10,21,0,1025,2119,0.9658623653364553,44405.4,High,0,0
6350,73,Female,Single,72563,West,0.4271592568403631,106350,Auto,99961,668.26,Yearly,2015-05-18,9,2024-05-15,506350,Collision,2019-06-06,2019-06-06,0,0,1022,2145,0.39353883772911735,21999.28,Medium,0,0
6351,18,Male,Single,47414,South,0.25063432741463554,106351,Renters,90968,1496.67,Monthly,2017-03-26,7,2024-03-24,506351,Liability,2017-02-18,2017-03-08,18,3,1033,2229,0.1834121639917119,8962.08,Medium,0,0
6352,46,Male,Married,152452,South,0.254566580815679,106352,Life,965760,17390.93,Quarterly,2020-03-02,1,2021-03-02,506352,Critical Illness,2017-01-05,2017-01-30,25,2,1050,2212,0.0,143954.33,High,0,0
6353,74,Female,Single,105462,Midwest,0.4925680938486968,106353,Renters,136933,1892.23,Yearly,2016-01-20,6,2022-01-18,506353,Liability,2020-07-21,2020-08-13,23,0,1061,2220,0.08774003673970698,33917.37,High,0,0
6354,39,Female,Widowed,135209,South,0.24974700206417622,106354,Renters,124083,1030.67,Quarterly,2020-11-04,7,2027-11-03,506354,Fire,2019-07-05,2019-07-29,24,2,1002,2114,0.1821314771809036,27459.85,High,0,0
6355,33,Female,Widowed,67210,West,0.11728430505785986,106355,Auto,72402,1194.77,Yearly,2022-06-20,5,2027-06-19,506355,Comprehensive,2022-12-21,2023-01-13,23,1,1042,2166,0.10909455210158081,12621.34,Medium,1,0
6356,58,Male,Single,176362,West,0.5374772217235396,106356,Life,427817,2422.92,Quarterly,2017-05-03,2,2019-05-03,506356,Critical Illness,2021-07-29,2021-08-11,13,0,1082,2247,0.0,6792.41,Medium,0,0
6357,68,Male,Single,160768,West,0.38478460855132923,106357,Life,919993,9345.16,Yearly,2020-04-20,4,2024-04-19,506357,Death,2018-02-01,2018-02-12,11,1,1070,2164,0.0,201447.08,High,0,0
6358,61,Female,Married,33667,Northeast,0.6318772568938895,106358,Renters,149192,1620.55,Quarterly,2019-05-13,5,2024-05-11,506358,Liability,2020-04-16,2020-05-02,16,1,1026,2086,0.8931680048228835,48023.15,High,0,0
6359,68,Male,Married,157710,Midwest,0.7866766694446651,106359,Home,415598,4144.85,Quarterly,2022-08-23,4,2026-08-22,506359,Theft,2018-04-08,2018-04-20,12,1,1012,2177,0.16797083890252928,20781.01,Medium,0,0
6360,71,Male,Single,47660,Midwest,0.7042198282437797,106360,Home,199642,3827.65,Monthly,2018-07-02,5,2023-07-01,506360,Fire,2018-12-20,2019-01-18,29,1,1054,2245,0.2781413279824675,50847.97,High,1,1
6361,58,Female,Married,102089,South,0.5000397623755211,106361,Auto,86001,1503.61,Quarterly,2018-08-16,3,2021-08-15,506361,Collision,2021-06-11,2021-06-16,5,0,1035,2166,0.13965493480706104,15701.39,Medium,0,0
6362,24,Male,Divorced,112462,Northeast,0.09833548119421145,106362,Life,874608,11331.44,Monthly,2016-10-11,7,2023-10-10,506362,Critical Illness,2019-12-07,2019-12-11,4,2,1013,2251,0.0,160955.37,High,0,0
6363,31,Female,Single,165880,Midwest,0.05012405049918145,106363,Auto,147679,2809.92,Monthly,2022-01-21,9,2031-01-19,506363,Collision,2019-10-12,2019-10-18,6,0,1021,2198,0.04890971520893339,42489.52,High,0,0
6364,46,Female,Married,124148,Northeast,0.23326333331967475,106364,Home,965166,7085.23,Quarterly,2015-06-22,3,2018-06-21,506364,Theft,2020-11-28,2020-12-06,8,0,1016,2258,0.9390680042156447,136786.36,High,0,0
6365,36,Male,Widowed,189087,Northeast,0.09396195615272912,106365,Renters,87507,564.08,Yearly,2021-03-01,8,2029-02-27,506365,Fire,2020-01-20,2020-01-23,3,0,1086,2195,0.44819812964921013,6712.15,Medium,0,0
6366,36,Male,Single,63351,South,0.4257796119301019,106366,Auto,45099,485.73,Monthly,2020-11-03,4,2024-11-02,506366,Comprehensive,2017-10-14,2017-10-23,9,0,1064,2227,0.1768590556143662,18665.47,Medium,0,0
6367,19,Female,Single,151359,Northeast,0.12796174723713424,106367,Auto,132447,2630.89,Quarterly,2016-05-15,5,2021-05-14,506367,Collision,2017-11-21,2017-11-30,9,1,1090,2157,0.6845254633297367,57958.45,High,0,0
6368,58,Male,Widowed,104674,Midwest,0.5448823529936121,106368,Renters,143563,2663.88,Quarterly,2017-11-03,6,2023-11-02,506368,Theft,2019-08-15,2019-09-12,28,0,1012,2038,0.33096776452632337,58373.56,High,0,0
6369,62,Female,Widowed,66241,South,0.5901121963691962,106369,Auto,35115,292.46,Quarterly,2020-05-25,5,2025-05-24,506369,Liability,2016-03-06,2016-03-29,23,2,1077,2171,0.22332473301613998,13450.66,Medium,0,0
6370,32,Male,Married,162270,Midwest,0.15324891774742688,106370,Renters,23353,442.54,Yearly,2022-02-28,7,2029-02-26,506370,Fire,2017-04-01,2017-04-12,11,0,1031,2051,0.15428375315373344,5181.74,Medium,0,0
6371,20,Male,Widowed,122983,Northeast,0.14888349521214012,106371,Auto,138569,2004.63,Monthly,2018-05-08,2,2020-05-07,506371,Collision,2018-02-16,2018-03-02,14,1,1037,2072,0.7671407462377975,44379.23,High,0,0
6372,28,Male,Divorced,132299,Northeast,0.07832987999820237,106372,Life,683404,6586.24,Monthly,2017-03-24,7,2024-03-22,506372,Disability,2022-07-11,2022-07-11,0,1,1024,2172,0.0,15394.21,Medium,0,0
6373,70,Female,Single,173185,West,0.6139569649098242,106373,Home,272659,4705.83,Yearly,2019-01-16,5,2024-01-15,506373,Water Damage,2019-06-25,2019-07-08,13,1,1053,2080,0.5499589387805757,33561.94,High,0,0
6374,63,Male,Divorced,132839,South,0.7442562831680244,106374,Home,271228,4841.6,Monthly,2015-08-02,9,2024-07-30,506374,Fire,2021-09-04,2021-09-09,5,1,1022,2054,0.30748627031108344,37366.37,High,0,0
6375,47,Female,Married,68639,South,0.20352756586584933,106375,Auto,141560,708.87,Yearly,2022-06-23,7,2029-06-21,506375,Collision,2022-04-14,2022-04-20,6,0,1006,2034,0.5781654370793191,59355.25,High,0,0
6376,74,Female,Widowed,94036,West,0.4573845607405045,106376,Life,285236,2002.5,Quarterly,2017-06-11,7,2024-06-09,506376,Disability,2019-04-28,2019-05-10,12,0,1074,2115,0.0,103375.21,High,0,0
6377,57,Female,Single,115223,Midwest,0.3145229957888487,106377,Life,634331,10302.27,Monthly,2016-04-07,3,2019-04-07,506377,Disability,2022-04-12,2022-04-21,9,1,1001,2089,0.0,54118.3,High,0,0
6378,35,Male,Widowed,97983,Midwest,0.07559076605864691,106378,Renters,56273,798.05,Yearly,2017-08-24,6,2023-08-23,506378,Theft,2022-01-13,2022-01-21,8,3,1088,2067,0.9633755408431979,4949.95,Low,0,0
6379,68,Female,Widowed,156164,Northeast,0.6597485424406904,106379,Home,585614,5223.71,Monthly,2022-02-05,6,2028-02-04,506379,Liability,2017-12-29,2017-12-30,1,1,1021,2029,0.9031923513573951,203149.19,High,0,0
6380,65,Female,Married,104944,South,0.40303902489405224,106380,Home,880137,8026.53,Yearly,2019-11-14,3,2022-11-13,506380,Water Damage,2020-06-18,2020-06-25,7,0,1056,2041,0.5953565509693844,357386.17,High,0,0
6381,19,Male,Married,152427,Northeast,0.11028523180711083,106381,Auto,94696,631.23,Monthly,2018-08-22,1,2019-08-22,506381,Liability,2022-12-08,2022-12-11,3,1,1071,2084,0.024965305579118136,9766.63,Medium,0,0
6382,49,Female,Married,47674,West,0.7518160262237241,106382,Home,846172,9654.69,Quarterly,2015-03-03,4,2019-03-02,506382,Theft,2016-11-07,2016-11-20,13,1,1092,2191,0.3928491242676536,325797.87,High,0,0
6383,25,Female,Married,42413,Northeast,0.32920115460746846,106383,Life,295080,1747.04,Monthly,2016-11-16,9,2025-11-14,506383,Death,2018-03-24,2018-03-28,4,0,1059,2234,0.0,20481.87,Medium,1,0
6384,39,Male,Single,84986,Midwest,0.25343851272804985,106384,Renters,44355,676.65,Monthly,2018-02-04,9,2027-02-02,506384,Theft,2017-01-17,2017-02-09,23,2,1028,2119,0.13430209010499072,2969.17,Low,0,0
6385,23,Female,Divorced,53071,Midwest,0.0,106385,Life,458237,3977.72,Yearly,2021-07-22,3,2024-07-21,506385,Death,2017-01-05,2017-01-11,6,1,1010,2089,0.0,77763.38,High,0,0
6386,29,Male,Divorced,104229,West,0.29514962520926796,106386,Renters,68284,1243.96,Monthly,2016-05-05,8,2024-05-03,506386,Liability,2022-09-15,2022-10-03,18,3,1088,2192,0.05407072309060079,3530.52,Low,1,0
6387,64,Female,Single,152116,Midwest,0.6279121351143725,106387,Home,488344,3137.18,Monthly,2019-06-10,3,2022-06-09,506387,Fire,2020-07-15,2020-08-11,27,3,1037,2140,0.9641787582251382,220977.21,High,0,0
